objid,fileid,ra,dec,u,g,r,i,z,field
1237653614793785634,588007003627585760,133.82306258,51.94954264,21.268766,19.296526,17.765907,17.218721,16.976974,195
1237653614793654418,588007003627454625,133.45694354,51.69462177,20.209047,18.241468,17.249102,16.787296,16.407915,193
1237651250428117139,588007004179923093,200.17121907,63.77585007,19.319004,18.017017,17.459108,17.064957,16.848579,406
1237651250428117192,588007004179923115,200.03730841,63.71792528,19.546219,18.14827,17.305674,16.934475,16.624952,406
1237651273500327989,587725552275423294,134.00801297,57.39104553,17.566072,15.646279,14.77005,14.355666,14.029019,204
1237651272963260573,587725551738355870,133.95806807,56.83794874,20.830215,18.716761,17.605885,17.13455,16.754097,201
1237651272426520758,587725551201616048,134.9458445,56.79468462,19.589817,17.867579,16.909767,16.439598,16.048323,203
1237651272963588198,587725551738683499,134.92818652,57.23734182,19.864508,18.022459,17.021561,16.581299,16.210642,206
1237651272426586250,587725551201681540,134.9885824,56.78677963,20.309399,18.172678,16.869917,16.374386,15.986652,204
1237651533874528406,587725550664745165,135.4276686,56.44145165,20.229727,18.336044,17.329588,16.894495,16.489208,79
1237651272426520727,587725551201616024,134.9552468,56.72196443,20.393749,18.417141,17.224686,16.772226,16.427849,203
1237651271889584218,587725979617984587,135.45178927,56.26618447,20.018745,17.976353,17.00281,16.572176,16.180332,202
1237651271889584306,587725550664679606,135.38450841,56.31892908,19.583965,17.691608,16.776392,16.364914,16.012791,202
1237651533874397462,587725550664614134,134.99730089,56.20985083,22.414009,19.124172,17.527954,16.903799,16.415394,77
1237651271889584259,587725550664679565,135.24331271,56.27157733,20.747538,18.707211,17.631409,17.203047,16.828339,202
1237653614794309792,588007003628109984,135.21591148,52.72700026,20.482594,18.40494,17.349804,16.933142,16.592106,203
1237653614794244300,587725468523495560,135.21608822,52.65975452,19.558765,17.667381,16.588938,16.109451,15.729362,202
1237653614794309827,587725468523495614,135.28346446,52.74083062,18.964338,17.079998,16.061861,15.643397,15.278393,203
1237653614794178833,587725468523364534,134.96302245,52.48478626,20.151899,18.291067,17.252615,16.787634,16.396755,201
1237651252560855121,587725550126956576,133.27198711,54.61805671,19.856535,17.535212,16.461512,15.926491,15.563005,181
1237651252560920792,588007006312726716,133.45132079,54.63224409,18.710129,17.078083,16.321594,15.940659,15.664163,182
1237651252023984351,588007005775790251,133.61122723,54.30510117,17.981043,16.883865,16.436377,16.243416,16.099585,181
1237651252024049880,588007005775855823,133.81128347,54.51038041,18.504114,17.361551,16.926313,16.661804,16.455925,182
1237651252024115473,588007005775921339,133.98744778,54.48514969,18.555502,17.426605,16.88232,16.571079,16.408663,183
1237651252023984379,588007005775790291,133.65317133,54.3675299,20.196648,18.448555,17.466246,17.008692,16.664646,181
1237651252023918845,588007005775724791,133.61989449,54.13958334,19.4757,17.768387,16.748672,16.202723,15.855291,180
1237651252024181003,588007005775986917,134.37200862,54.58484656,19.223223,17.36092,16.496456,16.083281,15.754193,184
1237651252024508535,588007005776314482,135.23796223,55.10184166,19.820715,18.063,17.242113,16.808117,16.523125,189
1237651252024508481,588007005776314441,134.94238262,55.16941195,19.978249,18.135515,17.180637,16.68153,16.337837,189
1237651252024508548,588007005776314489,135.21999741,55.13675994,18.934652,17.004505,16.146301,15.730121,15.43278,189
1237651252024508538,588007005776314484,135.2136818,55.12095604,19.917959,18.377281,17.406919,16.949373,16.644476,189
1237651252024442920,588007005776248873,134.92286193,55.02671325,19.318811,17.615715,16.816172,16.423796,16.151653,188
1237651252561641716,588007006313447623,135.41340694,55.80503856,18.45896,17.13307,16.636051,16.321207,16.144222,193
1237651252561641722,587725979617853592,135.28605927,55.9002956,19.240112,18.210541,17.525839,17.048695,16.869747,193
1237651252561641768,587725550127677591,135.41734355,55.85947177,20.777136,18.760645,17.592623,17.072849,16.74548,193
1237651252561445058,588007006313251001,134.95905821,55.5506504,19.091208,17.809025,17.256226,16.896841,16.679468,190
1237651252561576170,588007006313382103,135.38956958,55.73599761,19.895712,18.280458,17.346003,16.853992,16.535023,192
1237651252024639824,588007005776445617,135.39063524,55.3503541,19.575766,18.366791,17.584621,17.166605,16.892721,191
1237653664714850592,587727943489945860,133.64997346,1.43498833,17.531286,16.238607,15.648614,15.311015,15.078967,74
1237653665788395724,587727944563491040,133.28983053,2.24641257,17.56275,15.720321,14.902287,14.475632,14.200197,71
1237654604240257225,587726033301864645,133.28649919,2.15676902,19.809393,18.332438,17.445091,17.028463,16.706909,94
1237648722299256960,588848900981194897,168.02992522,0.65378245,18.881386,17.479475,16.823563,16.451805,16.186434,349
1237648722299256973,587722983882293446,168.03904932,0.62866874,19.182222,17.659981,16.840187,16.355192,16.021801,349
1237648721762386097,588848900444323990,168.06960352,0.33112544,20.585571,18.554504,17.679943,17.254002,16.950354,349
1237648722299388029,588848900981325982,168.38774262,0.83373438,20.127689,18.440639,17.668371,17.361773,17.18115,351
1237648722836259003,588848901518196931,168.37639369,1.14683852,20.581303,18.942442,17.45763,16.896976,16.485044,351
1237648720160358602,588848898842296518,187.70059314,-0.93889473,20.007093,18.75218,17.618872,17.160549,16.798565,480
1237648720160358546,588848898842296467,187.71934107,-1.04651473,20.776108,18.943996,17.68865,17.234634,16.907145,480
1237648720160293076,588848898842231003,187.57336276,-0.89920059,18.850159,17.683558,17.139679,16.78846,16.54903,479
1237648703505236138,587722982280331459,187.74517666,-0.70289985,20.895073,18.702694,17.326687,16.80027,16.41671,295
1237648702968299657,587722981743394964,187.56190006,-1.20179321,20.643974,18.588333,17.37022,16.864435,16.49547,294
1237648703505236101,587722982280331428,187.69426536,-0.77944789,20.306633,18.618937,17.58342,17.118645,16.778643,295
1237648720160293082,588848898842231010,187.5770796,-0.99485273,20.341072,18.636913,17.796705,17.325096,17.026962,479
1237648720160358557,588848898842296475,187.74494352,-0.89799516,19.369436,18.190359,17.531464,17.110531,16.882854,480
1237648702968234273,587722981743329440,187.40135458,-1.08017769,19.501167,17.978697,17.194546,16.763741,16.458242,293
1237648702968299615,587722981743394927,187.5317167,-1.15970091,18.550232,17.489988,17.004011,16.699415,16.519156,294
1237648702968299636,587722981743394947,187.55450571,-1.12720431,19.961784,18.25639,17.378584,16.975182,16.672602,294
1237648703505105066,587722982280200354,187.40808638,-0.66672478,20.240179,18.285337,17.215508,16.764549,16.406706,293
1237648702968234199,587722981743329454,187.41669367,-1.06252664,19.414982,18.021635,17.227617,16.819395,16.533075,293
1237648720697163838,588848899379101766,187.5781893,-0.56477471,18.898474,17.140886,16.241661,15.8196,15.492605,479
1237648721234100469,588848899916038418,187.69523179,-0.0409052,20.094301,18.376959,17.529253,17.218145,17.012539,480
1237648720697229437,588848899379167348,187.67790174,-0.55128695,18.93964,17.749783,17.135298,16.802469,16.586428,480
1237648720697163959,588848899379101765,187.58334403,-0.58317464,19.556974,17.533686,16.528885,16.117416,15.760335,479
1237648704042106925,587722982817202235,187.73153186,-0.33801637,20.299179,18.428526,17.51705,17.142172,16.840298,295
1237648702968103259,587722981743198493,187.17464237,-1.14375023,19.121069,18.039385,17.654287,17.465483,17.267492,291
1237648702968168622,587722981743263813,187.2136668,-1.16580326,19.820976,17.715157,16.698172,16.252403,15.899416,292
1237648720160161957,588848898842099851,187.18398103,-0.89763275,19.007162,17.616039,16.3587,16.173811,15.824092,477
1237648703505039476,587722982280134771,187.24380444,-0.7136841,18.584402,17.350067,16.79965,16.467272,16.236605,292
1237648720160161963,588848898842099855,187.18928519,-0.86578213,20.716192,18.582788,17.4408,16.933197,16.556929,477
1237648703505039455,587722982280134754,187.21181215,-0.63948898,20.304945,18.631269,17.77034,17.318165,16.984455,292
1237648721234034815,588848899915972680,187.54993825,-0.15586084,19.235853,17.421608,16.398508,15.967147,15.603552,479
1237648704041975921,587722982817071219,187.38591478,-0.22921501,19.890333,17.845263,16.684328,16.22282,15.862285,293
1237648720697098391,588848899379036286,187.39140181,-0.55784136,19.246552,18.049786,17.450747,17.107718,16.883078,478
1237648704042041478,587722982817136771,187.52395275,-0.33735396,19.387194,18.137398,17.49243,17.140249,16.899786,294
1237648704041975904,587722982817071211,187.37540139,-0.41069643,20.811205,18.928602,17.729513,17.246639,16.86615,293
1237648704041975941,587722982817071242,187.41794745,-0.2344609,19.58778,18.035732,17.077826,16.637581,16.302958,293
1237648721225580729,588848899907518657,168.23802586,-0.00664237528,20.11775,18.122744,17.030106,16.504217,16.053761,350
1237648722836193406,588848901518131331,168.2128301,1.18337696,19.605761,18.211304,17.681847,17.333645,17.269968,350
1237648722299125787,588848900981063703,167.7442652,0.82721636,20.0525,18.236359,17.283585,16.815992,16.484245,347
1237648722299060414,588848900980998319,167.59254394,0.71037792,20.516529,18.813477,17.920761,17.50688,17.185968,346
1237648721225515275,588848899907453116,168.06728356,-0.07691591,21.172699,19.184893,17.581266,17.003408,16.614063,349
1237648721225318505,588848899907256447,167.58563964,-0.12231002,17.122223,15.309359,14.477579,14.058901,13.777616,346
1237648721234034825,588848899915972774,187.55637941,-0.18313098,20.481739,18.664087,17.623318,17.197546,16.839117,479
1237648704042041387,587722982817136696,187.54615117,-0.2490546,19.085064,17.887112,17.308466,16.938986,16.772268,294
1237648721233969374,588848899915907318,187.4009471,-0.13991533,21.012352,18.748566,17.762987,17.355185,17.033075,478
1237648702968037521,587722981743132829,186.91140068,-1.10122688,19.824074,18.533245,17.771889,17.344193,17.083492,290
1237648702968103193,587722981743198442,187.07188605,-1.11583345,18.483587,17.458132,17.144205,16.959154,16.901548,291
1237648720159965444,588848898841903272,186.85947582,-0.86456071,18.102991,17.183706,16.900461,16.692358,16.578121,474
1237648720696967333,588848899378905269,187.02925588,-0.60261376,20.137152,18.16375,17.110533,16.630106,16.282408,476
1237648720159965436,588848898841903267,186.84380887,-0.86894116,18.724306,17.906025,17.758417,17.629307,17.521872,474
1237648703504908362,587722982280003676,187.04759631,-0.6360269,19.11446,17.17025,16.310337,15.900192,15.612383,290
1237648703504973916,587722982280069210,187.08417244,-0.79045665,20.4035,18.244663,17.111593,16.650764,16.286568,291
1237648703504908379,587722982280003689,186.91671637,-0.8001595,20.873695,18.731239,17.606806,17.161921,16.801266,290
1237648702968103032,587722981743198320,187.08245712,-1.1276718,19.139511,17.765001,16.973349,16.539797,16.248013,291
1237648704041844891,587722982816940195,187.17372377,-0.33814385,20.999363,18.734434,17.607954,17.138659,16.781546,291
1237648720697032998,588848899378970817,187.23859672,-0.56683794,20.193007,18.58106,17.431267,16.944492,16.589991,477
1237648704041844914,587722982816940216,187.20336746,-0.38399226,19.773598,17.826677,16.710957,16.248652,15.873583,291
1237648721233903690,588848899915841622,187.19478432,-0.1665968,20.916046,18.732117,17.413029,16.914343,16.555744,477
1237649918969839640,587724197744934936,24.6128831,13.36999255,19.727917,18.31492,17.514639,16.983416,16.673937,125
1237649918432903275,587724197207998581,24.42641807,12.97136478,20.221859,18.414661,17.406527,16.88718,16.499376,124
1237649918969970802,587724197745066111,24.92473482,13.45224212,19.409557,17.910404,17.033796,16.60236,16.268644,127
1237649919506841697,587724198281937001,24.98033747,13.75993344,19.716833,17.715982,16.631844,16.170322,15.769958,127
1237649918969970826,587724197745066130,25.01912963,13.41705628,18.126635,16.860329,16.324947,16.02932,15.831014,127
1237649919506841705,587724198281937008,24.99553666,13.78543459,18.793554,16.878172,15.857038,15.325727,14.842309,127
1237649919506841740,587724198281937042,24.97091686,13.83052538,19.438915,18.183165,17.439495,17.070183,16.77626,127
1237649918969839771,587724197744935076,24.70694296,13.41721373,19.209579,18.069582,17.626312,17.305099,17.155657,125
1237649919506710717,587724198281805957,24.69234694,13.85529397,20.219749,18.375134,17.189598,16.702778,16.298836,125
1237649919506710695,587724198281805944,24.66208668,13.8077468,20.259178,18.361343,17.366087,16.904913,16.553221,125
1237649918969839755,587724197744935062,24.68646984,13.46920648,19.591661,18.325886,17.520542,17.046995,16.7006,125
1237649918969839790,587724197744935030,24.6286053,13.52805654,19.548223,18.404314,17.659552,17.266474,16.964767,125
1237649918969839763,587724197744935069,24.7026203,13.4450711,19.472916,17.674389,16.725061,16.251499,15.887921,125
1237649919506776213,587724198281871491,24.7859497,13.73511444,18.32428,17.176172,16.717491,16.506727,16.332979,126
1237649919506776290,587724198281871528,24.88258888,13.79263036,20.987841,18.782583,17.462694,16.914268,16.536798,126
1237649919506710683,587724198281805935,24.65279039,13.90306889,20.701063,18.729753,17.685837,17.258028,16.879246,125
1237649918433493069,587724197208588470,25.80442537,12.96620191,24.970984,22.929911,19.290277,18.82551,20.366396,133
1237649920580911179,587724199356006421,25.76732407,14.52436115,19.206415,18.160883,17.552053,17.238585,17.022291,132
1237649920580976840,587724199356072093,25.97654101,14.65877788,20.802763,18.857653,17.453901,16.919811,16.506163,133
1237649920044171523,587724198819266753,26.13794175,14.20201563,20.7563,18.936052,17.646387,17.061846,16.624794,134
1237648720178643120,587729778524618815,229.48682839,-0.98574992,21.533278,19.485674,17.861101,17.248209,16.773071,759
1237651709967859947,588848899388014835,207.84531793,-0.55087643,18.431702,17.050394,16.343973,15.910197,15.603956,74
1237651505955405933,588848901534908551,206.54075308,1.07370056,18.053719,16.165821,15.276151,14.868416,14.545798,51
1237651735778754824,587726014553850168,229.80038262,1.22965732,19.472397,18.202127,17.691738,17.394135,17.174362,701
1237651735778623792,587726014553719113,229.52528529,1.16136588,19.145058,17.400908,16.619808,16.241604,15.953119,699
1237651735778689373,587726014553784646,229.63954755,1.23094328,20.387096,18.404852,17.413336,16.989359,16.618128,700
1237651735778689393,587726014553784682,229.65807984,1.17906602,20.187881,18.569157,17.719193,17.285395,16.954281,700
1237650369947369520,587724648722464836,185.2840685,-3.04464192,16.867683,15.086302,14.289125,13.88989,13.59129,216
1237650761319121055,587725040094216368,185.30524238,-2.81653525,19.401077,17.824764,16.851151,16.365145,16.028509,107
1237650761319121071,587725040094216378,185.32382246,-2.84209122,18.826073,17.776958,17.394197,17.083273,16.971659,107
1237650370484240547,587724649259335850,185.31912055,-2.67156057,18.884527,17.185163,16.361406,15.941942,15.607787,216
1237650761319121050,587725040094216365,185.30347768,-2.7357638,19.345247,18.175579,17.392393,17.00395,16.715794,107
